State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,28/05/2014,3340,4000,3670,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,12/06/2014,3300,3950,3601,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,14/06/2014,2745,3821,3285,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,29/06/2014,2501,4025,3265,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,02/07/2014,2721,4100,3410,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,03/07/2014,1785,2701,2245,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,30/07/2014,2450,3500,2975,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,30/08/2014,2200,2731,2465,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,06/09/2014,1731,2551,2141,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,20/09/2014,1700,3913,2806,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,21/09/2014,3300,4500,3900,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,09/10/2014,2500,4201,3350,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,13/10/2014,3600,4100,3850,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,29/10/2014,3701,4000,3850,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,02/11/2014,3800,4500,4150,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,06/12/2014,1200,1275,1237,3
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,17/01/2014,2311,2400,2360,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,31/01/2014,2250,2361,2305,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,07/02/2014,2375,2450,2400,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,25/02/2014,2371,2625,2490,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,04/03/2014,2375,2575,2440,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,04/04/2014,2451,2711,2580,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,10/06/2014,2531,2860,2695,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,13/06/2014,2550,2825,2680,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,17/06/2014,2675,3151,2900,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,01/07/2014,2800,3150,2975,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,08/07/2014,2765,3200,2980,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,11/07/2014,2811,3000,2905,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,18/07/2014,2650,3050,2850,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,04/11/2014,2850,3150,3000,74
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,19/04/2014,3950,4150,4050,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,21/07/2014,4350,4731,4465,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,17/09/2014,4100,4300,4200,49
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,19/01/2014,3300,3700,3500,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,27/01/2014,3850,4000,3925,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,12/02/2014,3900,4048,3975,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,08/03/2014,3850,4000,3925,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,12/03/2014,3800,4000,3911,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,24/03/2014,3800,4000,3921,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,02/04/2014,3900,4121,4010,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,19/04/2014,3500,4400,3950,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,15/05/2014,3850,3951,3900,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,21/05/2014,3900,4000,3950,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,07/06/2014,3000,3840,3420,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,15/06/2014,3800,3921,3860,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,16/06/2014,3850,3901,3875,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,19/06/2014,3651,3830,3700,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,28/06/2014,2200,3800,3000,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,27/07/2014,3600,3871,3731,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,30/07/2014,3511,3700,3605,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,30/08/2014,3900,4000,3950,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,14/09/2014,3850,4000,3925,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,22/09/2014,3850,4000,3925,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,27/09/2014,3800,4000,3900,67
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,09/03/2014,3050,3300,3175,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,16/03/2014,3111,3300,3205,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,24/03/2014,3100,3521,3310,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,02/04/2014,3000,3545,3272,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,06/04/2014,3651,4000,3825,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,16/04/2014,3800,3990,3895,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,17/04/2014,3850,3921,3885,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,19/04/2014,3900,4011,3955,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,30/04/2014,3400,4041,3720,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,15/05/2014,3650,4060,3850,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,31/05/2014,3650,3900,3775,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,31/08/2014,3750,4000,3875,63
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,27/01/2014,2600,2851,2731,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,03/02/2014,1700,2021,1860,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,05/02/2014,2125,2525,2300,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,03/03/2014,2150,2675,2410,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,27/03/2014,2590,2650,2620,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,05/04/2014,2550,2700,2625,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,05/05/2014,2480,2535,2505,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,10/05/2014,2460,2575,2515,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,12/05/2014,2375,2525,2450,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,18/05/2014,2450,2550,2500,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,21/05/2014,2300,2550,2425,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,07/06/2014,2200,2261,2225,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,08/06/2014,2200,2300,2250,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,03/07/2014,2090,2275,2180,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,12/07/2014,2351,2500,2425,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,20/07/2014,2390,2550,2470,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,30/07/2014,2450,2560,2505,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,06/08/2014,2400,2566,2483,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,27/08/2014,2451,2700,2575,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,01/09/2014,2575,2723,2649,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,07/09/2014,2100,2595,2347,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,08/09/2014,1200,2515,1857,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,04/10/2014,2571,2680,2625,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,05/10/2014,2100,2685,2392,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,08/10/2014,2551,2600,2575,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,17/10/2014,1900,2000,1950,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,18/10/2014,1900,2000,1950,6
Maharashtra,Bhandara,Tumsar,Bengal Gram(Gram)(Whole),Other,FAQ,29/10/2014,2740,3000,2870,6
Maharashtra,Bhandara,Tumsar,Jowar(Sorghum),Other,FAQ,21/05/2006,535,600,570,5
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,29/01/2006,1600,1600,1600,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,05/02/2006,1505,1505,1505,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,25/02/2006,1635,1680,1660,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,27/05/2006,1750,1850,1790,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,01/06/2006,1745,1745,1745,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,03/06/2006,1650,1650,1650,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,05/06/2006,1670,1680,1670,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,07/06/2006,1850,1950,1900,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,08/06/2006,1870,1900,1880,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,26/06/2006,1511,1511,1511,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,02/07/2006,1656,1656,1656,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,19/07/2006,1685,1685,1685,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,03/09/2006,1800,1800,1800,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,09/09/2006,1750,1750,1750,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,05/10/2006,2651,2651,2651,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,08/10/2006,2665,2665,2665,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,12/10/2006,1650,1650,1650,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,15/10/2006,2465,2575,2465,49
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,06/03/2006,811,825,815,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,25/05/2006,1051,1085,1065,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,31/05/2006,1000,1040,1020,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,01/06/2006,1000,1045,1020,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,11/06/2006,1000,1050,1025,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,14/06/2006,1025,1050,1025,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,18/06/2006,1000,1030,1015,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,19/06/2006,1000,1040,1020,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,26/06/2006,1000,1020,1010,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,28/06/2006,1000,1020,1010,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,09/07/2006,945,995,980,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,19/07/2006,1005,1025,1010,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,27/07/2006,1025,1025,1025,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,02/08/2006,1041,1090,1065,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,12/08/2006,1000,1056,1035,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,10/09/2006,1150,1325,1250,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,11/09/2006,1270,1340,1310,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,23/09/2006,1300,1331,1315,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,01/10/2006,1270,1295,1280,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,15/10/2006,1060,1125,1090,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,28/10/2006,1011,1183,1120,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,02/11/2006,1129,1170,1150,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,04/11/2006,1100,1115,1100,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,08/11/2006,1000,1025,1000,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,16/11/2006,1000,1000,1000,50
Maharashtra,Bhandara,Tumsar,Green Peas,Other,FAQ,18/11/2006,1000,1035,1020,50
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,05/03/2006,1875,1875,1875,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,01/06/2006,1655,1751,1710,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,04/06/2006,1601,1621,1601,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,08/06/2006,1670,1670,1670,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,11/06/2006,1675,1790,1735,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,14/06/2006,1680,1745,1700,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,18/06/2006,1665,1792,1730,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,21/06/2006,1650,1780,1730,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,03/07/2006,1750,1825,1780,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,05/07/2006,1771,1771,1771,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,16/07/2006,1785,1801,1795,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,26/07/2006,1745,1765,1745,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,10/09/2006,1735,1745,1740,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,14/09/2006,1750,1825,1800,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,16/09/2006,1750,1830,1790,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,18/09/2006,1700,1750,1725,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,21/09/2006,1775,1815,1800,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,27/09/2006,1771,1850,1810,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,16/10/2006,1740,1809,1775,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,05/11/2006,1645,1645,1645,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,31/12/2006,1550,1550,1550,67
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,14/06/2006,1351,1351,1351,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,21/06/2006,1535,1535,1535,63
Maharashtra,Bhandara,Tumsar,Lentil (Masur)(Whole),Other,FAQ,26/06/2006,1351,1381,1365,63
